doc_id,block_id,block_type,caption_text,candidate_rule,confidence,label,rationale,recommended_cleanup_action,risk_if_wrong
doc_0301,p7_b0050,figure_caption,Figure 4. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0302,p5_b0066,figure_caption,Figure 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0302,p6_b0075,figure_caption,Figure 3. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0380,p7_b0101,figure_caption,Figure 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0390,p6_b0079,figure_caption,Fig. 2. Monthly Weights.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0402,p13_b0108,figure_caption,Figure 7 | Continued,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0402,p8_b0084,figure_caption,Figure 3 | Continued,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0444,p4_b0051,figure_caption,Fig. 2. NOR.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0448,p9_b0050,figure_caption,Fig. S3. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0468,p4_b0046,figure_caption,Figure 1. Examples of bacterial growth curves are presented in Supplementary Figure S1.,supplementary_reference_fragment,medium,eval_only_noise,Text reads like an in-text reference to supplementary material rather than a standalone parsed caption.,exclude_from_eval_targets; consider cleanup only with explicit in_text_reference rule,Cleaning too broadly could demote real supplementary table/figure captions.
doc_0473,p9_b0047,figure_caption,Figure 5 Continued,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0484,p6_b0064,figure_caption,Figure 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0484,p9_b0085,figure_caption,Figure 4. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0494,p5_b0043,figure_caption,Fig. 3. (continued).,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0494,p6_b0045,figure_caption,Fig. 3. (continued).,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0496,p6_b0073,figure_caption,Figure 4. continued,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0600,p3_b0034,figure_caption,Figure 2. Isolation of the E.,very_short_no_semantic_anchor,low,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0617,p8_b0096,figure_caption,Figure 5. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0672,p5_b0049,figure_caption,Figure 4. Opto-S.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0008,p2_b0022,table_caption,Supplementary Table S1. 2.,supplementary_reference_fragment,medium,uncertain,Supplementary reference/caption boundary is ambiguous from parsed text alone.,do_not_clean_without_manual_review,Could either preserve noise or demote real supplemental caption evidence.
doc_0010,p3_b0033,table_caption,Table 1. Peptides from osteopontin,very_short_no_semantic_anchor,low,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0028,p5_b0052,table_caption,Supplementary Table 2. bORFs not targeted are given in the text.,supplementary_reference_fragment,medium,eval_only_noise,Text reads like an in-text reference to supplementary material rather than a standalone parsed caption.,exclude_from_eval_targets; consider cleanup only with explicit in_text_reference rule,Cleaning too broadly could demote real supplementary table/figure captions.
doc_0056,p7_b0064,table_caption,Table 1 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0082,p8_b0082,table_caption,"Supplementary Table 6. All calculations were done with MATLAB (R2013a, The MathWorks, Inc.",supplementary_reference_fragment,medium,uncertain,Supplementary reference/caption boundary is ambiguous from parsed text alone.,do_not_clean_without_manual_review,Could either preserve noise or demote real supplemental caption evidence.
doc_0090,p10_b0097,table_caption,Table 1. Calcium GEFIs.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0090,p14_b0155,table_caption,Table 3. Voltage GEFIs,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0090,p17_b0202,table_caption,Table 4. Redox GEFIs.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0094,p3_b0037,table_caption,Supplementary Table 1. The plasmid maps are provided in Supplementary Files.,supplementary_reference_fragment,medium,eval_only_noise,Text reads like an in-text reference to supplementary material rather than a standalone parsed caption.,exclude_from_eval_targets; consider cleanup only with explicit in_text_reference rule,Cleaning too broadly could demote real supplementary table/figure captions.
doc_0101,p18_b0330,table_caption,Table 9. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0101,p24_b0481,table_caption,Table 11. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0101,p25_b0504,table_caption,Table 12. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0118,p15_b0225,table_caption,Table 6. The SiaC from E.,very_short_no_semantic_anchor,low,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0118,p5_b0053,table_caption,Table 1 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0123,p5_b0043,table_caption,Table 2. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0137,p6_b0078,table_caption,Table 1(continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0137,p9_b0128,table_caption,Table 2(continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0140,p6_b0068,table_caption,Table 1. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0145,p6_b0068,table_caption,Table 1. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0190,p10_b0121,table_caption,Table 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0190,p6_b0069,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0196,p5_b0098,table_caption,Table 1 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0222,p2_b0021,table_caption,Table S4. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0222,p2_b0025,table_caption,Table S4. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0240,p9_b0058,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0254,p3_b0034,table_caption,Table 1. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0254,p3_b0040,table_caption,Table S1.† 2.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0270,p11_b0076,table_caption,"Supplementary Table 1. Subsequently, TruSeqTM RNA Sample Fig.",supplementary_reference_fragment,medium,eval_only_noise,Text reads like an in-text reference to supplementary material rather than a standalone parsed caption.,exclude_from_eval_targets; consider cleanup only with explicit in_text_reference rule,Cleaning too broadly could demote real supplementary table/figure captions.
doc_0277,p11_b0477,table_caption,Supplementary Table 6. E.,supplementary_reference_fragment,medium,safe_to_demote,Supplementary caption candidate also shows a split organism/abbreviation continuation in nearby text.,demote_fragment_caption_preserve_text_with_cleanup_metadata,"If wrong, supplemental table evidence could be demoted; require nearby continuation evidence."
doc_0304,p23_b0194,table_caption,Table 2 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0318,p3_b0031,table_caption,Table S3. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0326,p8_b0077,table_caption,Table 1. (Continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0338,p10_b0106,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0339,p10_b0106,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0354,p2_b0020,table_caption,Table S1. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0356,p10_b0082,table_caption,"Supplementary Table S4. For cell culture, Luria–Bertani (LB) medium (per liter: 10.",supplementary_reference_fragment,medium,keep_as_caption,"Despite being supplementary, the block has enough descriptive title content to be a real caption.",protect_supplementary_caption_with_descriptive_title,Demotion would lose real supplementary figure/table caption evidence.
doc_0372,p11_b0076,table_caption,Table 1 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0377,p5_b0065,table_caption,TABLE 2 Subject disposition.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0380,p5_b0064,table_caption,Table 3. VAS scores.,very_short_no_semantic_anchor,medium,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0380,p7_b0083,table_caption,Table 4. KWOMAC scores.,very_short_no_semantic_anchor,medium,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0397,p35_b0586,table_caption,Table 6. Plating Guidelines.,very_short_no_semantic_anchor,medium,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0400,p2_b0027,table_caption,Table S2. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0401,p2_b0028,table_caption,Table S2. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0410,p4_b0066,table_caption,table S2).,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0410,p6_b0083,table_caption,table S1).,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0412,p13_b0137,table_caption,Table 3. (Continued).,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0425,p4_b0030,table_caption,Table 1. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0436,p11_b0084,table_caption,Table S2).,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0443,p2_b0026,table_caption,Supplementary Table 1. All the sequences except those from E.,supplementary_reference_fragment,medium,safe_to_demote,Supplementary caption candidate also shows a split organism/abbreviation continuation in nearby text.,demote_fragment_caption_preserve_text_with_cleanup_metadata,"If wrong, supplemental table evidence could be demoted; require nearby continuation evidence."
doc_0462,p15_b0225,table_caption,Table 6. The SiaC from E.,very_short_no_semantic_anchor,low,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0462,p5_b0053,table_caption,Table 1 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0463,p6_b0068,table_caption,Table 1. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0481,p9_b0091,table_caption,Table 1. Secondary endpoints.,very_short_no_semantic_anchor,medium,keep_as_caption,Short text still has enough descriptive content to plausibly be a real caption.,protect_short_descriptive_caption,Demotion could remove concise but real caption evidence.
doc_0484,p9_b0082,table_caption,Supplementary Table S2: 16S rRNA amplicon sequencing.,supplementary_reference_fragment,medium,uncertain,Supplementary reference/caption boundary is ambiguous from parsed text alone.,do_not_clean_without_manual_review,Could either preserve noise or demote real supplemental caption evidence.
doc_0509,p10_b0101,table_caption,Table S1. Engineered E.,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0509,p6_b0061,table_caption,Table S1).,very_short_no_semantic_anchor,medium,uncertain,"Short caption lacks anchors, but nearby parsed text is insufficient for safe cleanup.",do_not_clean_without_more_review,"Could preserve noise, or could demote a valid compact caption."
doc_0515,p2_b0028,table_caption,Table S2. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0516,p6_b0066,table_caption,Table 1. 3.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0613,p10_b0114,table_caption,Table 2. cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0613,p8_b0091,table_caption,Table 1. cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0617,p12_b0127,table_caption,Table 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0631,p3_b0021,table_caption,Table S2. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0641,p12_b0121,table_caption,Table 3 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0641,p22_b0197,table_caption,Table 8 (continued),very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0684,p3_b0020,table_caption,Table 1. 2.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
doc_0688,p11_b0073,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0688,p12_b0093,table_caption,Table 1. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0688,p13_b0108,table_caption,Table 2. Cont.,very_short_no_semantic_anchor,medium,eval_only_noise,Continuation/in-text-reference marker is too weak to use as a caption-level eval target.,exclude_from_eval_targets; no parsed cleanup by default,Some continued captions are valid and should not be demoted automatically.
doc_0688,p13_b0120,table_caption,Table 2. 4.,very_short_no_semantic_anchor,medium,eval_only_noise,The block is a table/figure marker plus a section/list number; useful to filter from probes but not enough for automatic parsed cleanup.,exclude_from_eval_targets; no parsed cleanup by default,Could be a real caption continuation marker or layout artifact.
